DocumentType;Country;Language;ISIN;DocumentConstraint;RecordDate;ChangeDate;Url;FileSize;Checksum;DisseminationRecipient
KID;GB;en;GB00B7J76C49;YES;23/03/2020;24/03/2020;https://api.fundinfo.com/document/1828b5e39e95a142e84e639e7b03dcfc_89105/KID_GB_en_GB00B7J76C49_YES_2020-03-23.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;89105;1828b5e39e95a142e84e639e7b03dcfc;
SID;GB;en;GB00B7J7CQ00;YES;04/05/2015;05/06/2015;https://api.fundinfo.com/document/d0c86167ca65127abf12535754242abb_1528448/SID_GB_en_GB00B7J7CQ00_YES_2015-05-04.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;1528448;d0c86167ca65127abf12535754242abb;
KID;GB;en;GB00B7J7CQ00;YES;14/02/2020;14/02/2020;https://api.fundinfo.com/document/b44d52d13e33262e0b4540cff1221d29_57313/KID_GB_en_GB00B7J7CQ00_YES_2020-02-14.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;57313;b44d52d13e33262e0b4540cff1221d29;
MR;GB;en;GB00B7J7CQ00;RES;31/05/2020;24/06/2020;https://api.fundinfo.com/document/576a5658442177a23ae3c9493c105279_83192/MR_GB_en_GB00B7J7CQ00_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;83192;576a5658442177a23ae3c9493c105279;
MR;GB;en;GB00B7J8MC94;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/3c3634ade2b1be519e60d9a421f94bbc_437033/MR_GB_en_GB00B7J8MC94_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;437033;3c3634ade2b1be519e60d9a421f94bbc;
MR;GB;en;GB00B7J8MC94;YES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/3f756b2b69a701977c92d6f762170036_354197/MR_GB_en_GB00B7J8MC94_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;354197;3f756b2b69a701977c92d6f762170036;
KID;GB;en;GB00B7J8MC94;YES;19/05/2020;20/05/2020;https://api.fundinfo.com/document/a1b054f8122f26b0f6a526317da05531_106878/KID_GB_en_GB00B7J8MC94_YES_2020-05-19.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;106878;a1b054f8122f26b0f6a526317da05531;
KID;GB;en;GB00B7J8PS69;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/807394880bf66986a70d03fd47fd2c27_113640/KID_GB_en_GB00B7J8PS69_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;113640;807394880bf66986a70d03fd47fd2c27;
MR;GB;en;GB00B7J8PS69;YES;31/05/2020;15/06/2020;https://api.fundinfo.com/document/05eea710bca72e72f077a68e9f8fa423_112693/MR_GB_en_GB00B7J8PS69_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;112693;05eea710bca72e72f077a68e9f8fa423;
KID;GB;en;GB00B7JL3W55;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/fa5052ae132b3cde534d843e931bcf2a_113816/KID_GB_en_GB00B7JL3W55_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;113816;fa5052ae132b3cde534d843e931bcf2a;
KID;GB;en;GB00B7JL4Y45;YES;14/02/2020;19/02/2020;https://api.fundinfo.com/document/2d28cf4abe71653489b9fb1413789f44_320093/KID_GB_en_GB00B7JL4Y45_YES_2020-02-14.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;320093;2d28cf4abe71653489b9fb1413789f44;
MR;GB;en;GB00B7JL4Y45;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/2564198fdc2adecd398bcbaf9f7916d4_535847/MR_GB_en_GB00B7JL4Y45_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;535847;2564198fdc2adecd398bcbaf9f7916d4;
MR;GB;en;GB00B7JL4Y45;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/65691d037e03dbd9525612c0458410d3_362884/MR_GB_en_GB00B7JL4Y45_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;362884;65691d037e03dbd9525612c0458410d3;
SID;GB;en;GB00B7JL4Y45;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB00B7JL4Y45_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB00B7JXKZ32;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/a16d01f24e65facba81d7d6de2309015_119052/KID_GB_en_GB00B7JXKZ32_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;119052;a16d01f24e65facba81d7d6de2309015;
KID;GB;en;GB00B7K2NZ09;YES;16/01/2020;17/01/2020;https://api.fundinfo.com/document/4ee9ea1f21ffdf97bf8711b01b1bb4f7_104360/KID_GB_en_GB00B7K2NZ09_YES_2020-01-16.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;104360;4ee9ea1f21ffdf97bf8711b01b1bb4f7;
MR;GB;en;GB00B7K2NZ09;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/00d8d064224146d705675fc988c50bad_391244/MR_GB_en_GB00B7K2NZ09_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;391244;00d8d064224146d705675fc988c50bad;
MR;GB;en;GB00B7K2NZ09;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/6c2b61407e73a2c5dc8ad4e848fbf31e_360489/MR_GB_en_GB00B7K2NZ09_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;360489;6c2b61407e73a2c5dc8ad4e848fbf31e;
KID;GB;en;GB00B7K52D01;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/c9a6d1b6b8cb9116a8cf53330435b55f_119024/KID_GB_en_GB00B7K52D01_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;119024;c9a6d1b6b8cb9116a8cf53330435b55f;
MR;GB;en;GB00B7K52D01;YES;31/05/2020;15/06/2020;https://api.fundinfo.com/document/e675a97782d4c7233d9829f212172445_113127/MR_GB_en_GB00B7K52D01_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;113127;e675a97782d4c7233d9829f212172445;
KID;GB;en;GB00B7K7SQ18;YES;19/05/2020;20/05/2020;https://api.fundinfo.com/document/c0a89d3614e42eda8db47171c4b01b77_106745/KID_GB_en_GB00B7K7SQ18_YES_2020-05-19.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;106745;c0a89d3614e42eda8db47171c4b01b77;
MR;GB;en;GB00B7K7SQ18;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/dde7ae747d7266bb13464ec5ac8b7973_436111/MR_GB_en_GB00B7K7SQ18_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;436111;dde7ae747d7266bb13464ec5ac8b7973;
MR;GB;en;GB00B7K7SQ18;YES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/03be2bde20e5e227bf761e65786945b7_353281/MR_GB_en_GB00B7K7SQ18_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;353281;03be2bde20e5e227bf761e65786945b7;
KID;GB;en;GB00B7K97Y86;YES;23/03/2020;24/03/2020;https://api.fundinfo.com/document/3ed0bf657a0ccbfae13d1acd8ce85bf5_89072/KID_GB_en_GB00B7K97Y86_YES_2020-03-23.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;89072;3ed0bf657a0ccbfae13d1acd8ce85bf5;
KID;GB;en;GB00B7K9B353;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/93d64c85b0b6f68f7751cbaabdc36429_113624/KID_GB_en_GB00B7K9B353_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;113624;93d64c85b0b6f68f7751cbaabdc36429;
KID;GB;en;GB00B7KK0195;YES;19/05/2020;20/05/2020;https://api.fundinfo.com/document/77a52e01c237c04416560bfd47560d83_106503/KID_GB_en_GB00B7KK0195_YES_2020-05-19.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;106503;77a52e01c237c04416560bfd47560d83;
MR;GB;en;GB00B7KK0195;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/7c0b6ca5fdd6c0b7cb4592eb74d88c17_430768/MR_GB_en_GB00B7KK0195_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;430768;7c0b6ca5fdd6c0b7cb4592eb74d88c17;
MR;GB;en;GB00B7KK0195;YES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/c6258358af6ab1d26f55ee7c6a7853f3_347940/MR_GB_en_GB00B7KK0195_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;347940;c6258358af6ab1d26f55ee7c6a7853f3;
KID;GB;en;GB00B7KL5730;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/e41cda1db25823a2e1da5435e277c782_109580/KID_GB_en_GB00B7KL5730_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;109580;e41cda1db25823a2e1da5435e277c782;
MR;GB;en;GB00B7L27463;YES;31/05/2020;15/06/2020;https://api.fundinfo.com/document/f6f4e124f9387a6aecc39494d65e8d61_112690/MR_GB_en_GB00B7L27463_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;112690;f6f4e124f9387a6aecc39494d65e8d61;
KID;GB;en;GB00B7L27463;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/543901fd574b61cdc5ec8e28082c70c3_110996/KID_GB_en_GB00B7L27463_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;110996;543901fd574b61cdc5ec8e28082c70c3;
KID;GB;en;GB00B7L2ZP39;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/46595f166f8e8b5b3aaa39ece06b8fa2_113652/KID_GB_en_GB00B7L2ZP39_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;113652;46595f166f8e8b5b3aaa39ece06b8fa2;
KID;GB;en;GB00B7L56P93;YES;19/03/2020;19/03/2020;https://api.fundinfo.com/document/92ff5ac43f86ed75e1ec61ead799d376_89398/KID_GB_en_GB00B7L56P93_YES_2020-03-19.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;89398;92ff5ac43f86ed75e1ec61ead799d376;
KID;GB;en;GB00B7L6KZ06;YES;23/03/2020;24/03/2020;https://api.fundinfo.com/document/702c64b187878b56538ff31ff6e5f411_89244/KID_GB_en_GB00B7L6KZ06_YES_2020-03-23.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;89244;702c64b187878b56538ff31ff6e5f411;
KID;GB;en;GB00B7MNNG21;YES;23/03/2020;24/03/2020;https://api.fundinfo.com/document/e3f8ab0fc5b347f993a0d805a0a29d85_88893/KID_GB_en_GB00B7MNNG21_YES_2020-03-23.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;88893;e3f8ab0fc5b347f993a0d805a0a29d85;
KID;GB;en;GB00B7MT0707;YES;23/03/2020;24/03/2020;https://api.fundinfo.com/document/389184fbf33faf55679e954232a7d776_88641/KID_GB_en_GB00B7MT0707_YES_2020-03-23.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;88641;389184fbf33faf55679e954232a7d776;
KID;GB;en;GB00B7MTFH57;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/6f539fe95b51073f6366e41e229c29ad_110096/KID_GB_en_GB00B7MTFH57_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;110096;6f539fe95b51073f6366e41e229c29ad;
KID;GB;en;GB00B7MY3T81;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/4e1901cfdbf03274c5b1ab4d32097b2e_119140/KID_GB_en_GB00B7MY3T81_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;119140;4e1901cfdbf03274c5b1ab4d32097b2e;
KID;GB;en;GB00B7MYFM53;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/df8d3cf37705201350e449f8d7a059e9_110976/KID_GB_en_GB00B7MYFM53_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;110976;df8d3cf37705201350e449f8d7a059e9;
KID;GB;en;GB00B7N1NG56;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/3991f2c683058485a178f37811e099b4_111036/KID_GB_en_GB00B7N1NG56_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;111036;3991f2c683058485a178f37811e099b4;
KID;GB;en;GB00B7P09066;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/2e9055f8d52971daa8697ad0a01c546c_113808/KID_GB_en_GB00B7P09066_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;113808;2e9055f8d52971daa8697ad0a01c546c;
KID;GB;en;GB00B7PW5J39;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/3b7a649eef472316c95c5d798b480708_113548/KID_GB_en_GB00B7PW5J39_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;113548;3b7a649eef472316c95c5d798b480708;
KID;GB;en;GB00B7Q06F91;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/29f8103290c6866f74c0498a0a6e7a81_110936/KID_GB_en_GB00B7Q06F91_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;110936;29f8103290c6866f74c0498a0a6e7a81;
MR;GB;en;GB00B7Q0Q826;YES;31/05/2020;15/06/2020;https://api.fundinfo.com/document/1f64b2f0071982494f865ddc4a4b008a_116714/MR_GB_en_GB00B7Q0Q826_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;116714;1f64b2f0071982494f865ddc4a4b008a;
KID;GB;en;GB00B7Q0Q826;YES;23/03/2020;24/03/2020;https://api.fundinfo.com/document/4e08e3089097ee0e17546e924b05c50c_89165/KID_GB_en_GB00B7Q0Q826_YES_2020-03-23.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;89165;4e08e3089097ee0e17546e924b05c50c;
KID;GB;en;GB00B7QFRS45;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/4b1ddfd1ca8aa4f2d3b3438be481e029_111828/KID_GB_en_GB00B7QFRS45_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;111828;4b1ddfd1ca8aa4f2d3b3438be481e029;
MR;GB;en;GB00B7S8N055;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/dfd62b7ab5e6e815b88d72c8c4613e63_473126/MR_GB_en_GB00B7S8N055_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;473126;dfd62b7ab5e6e815b88d72c8c4613e63;
MR;GB;en;GB00B7S8N055;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/5a3edd57d76041592cdcd2925f1b9b44_279707/MR_GB_en_GB00B7S8N055_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;279707;5a3edd57d76041592cdcd2925f1b9b44;
KID;GB;en;GB00B7S8N055;YES;31/01/2020;11/02/2020;https://api.fundinfo.com/document/825a32a0cb65be8c60cb0182c1503b48_319488/KID_GB_en_GB00B7S8N055_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;319488;825a32a0cb65be8c60cb0182c1503b48;
SID;GB;en;GB00B7S8N055;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB00B7S8N055_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
MR;GB;en;GB00B7SGDT88;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/b52d0dbc7625e5f46ff5078573c6ab85_473938/MR_GB_en_GB00B7SGDT88_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;473938;b52d0dbc7625e5f46ff5078573c6ab85;
MR;GB;en;GB00B7SGDT88;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/52e8bbb606a49e29b4a97ae1ae98781b_322243/MR_GB_en_GB00B7SGDT88_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;322243;52e8bbb606a49e29b4a97ae1ae98781b;
SID;GB;en;GB00B7SGDT88;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB00B7SGDT88_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB00B7SGDT88;YES;07/02/2020;14/02/2020;https://api.fundinfo.com/document/2e3faea77c9d849aa0f1dd7be7152171_320199/KID_GB_en_GB00B7SGDT88_YES_2020-02-07.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;320199;2e3faea77c9d849aa0f1dd7be7152171;
KID;GB;en;GB00B7SH5738;YES;21/02/2020;28/02/2020;https://api.fundinfo.com/document/e42a0a8c433b68d6ebc908ef51460871_320355/KID_GB_en_GB00B7SH5738_YES_2020-02-21.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;320355;e42a0a8c433b68d6ebc908ef51460871;
MR;GB;en;GB00B7SH5738;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/7a61af6877d0172b96f683be2c74309f_373980/MR_GB_en_GB00B7SH5738_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;373980;7a61af6877d0172b96f683be2c74309f;
SID;GB;en;GB00B7SH5738;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB00B7SH5738_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB00B7SX7S61;YES;12/02/2020;12/02/2020;https://api.fundinfo.com/document/624ff198fb5df8d88950ca536cdbf174_108648/KID_GB_en_GB00B7SX7S61_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;108648;624ff198fb5df8d88950ca536cdbf174;
MR;GB;en;GB00B7SX7S61;YES;31/05/2020;16/06/2020;https://api.fundinfo.com/document/f6de567b730a0f032fe16f91c7594940_109832/MR_GB_en_GB00B7SX7S61_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;109832;f6de567b730a0f032fe16f91c7594940;
KID;GB;en;GB00B7T2FK07;YES;12/06/2020;18/06/2020;https://api.fundinfo.com/document/2840e75ff44ea48ea1c24cfdc4524750_320540/KID_GB_en_GB00B7T2FK07_YES_2020-06-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;320540;2840e75ff44ea48ea1c24cfdc4524750;
MR;GB;en;GB00B7T2FK07;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/dc85a81a493fe54926fc812f940f28fb_440198/MR_GB_en_GB00B7T2FK07_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;440198;dc85a81a493fe54926fc812f940f28fb;
MR;GB;en;GB00B7T2FK07;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/66cd082c33b06a9ef7e5774c22f07ccd_269641/MR_GB_en_GB00B7T2FK07_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;269641;66cd082c33b06a9ef7e5774c22f07ccd;
SID;GB;en;GB00B7T2FK07;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB00B7T2FK07_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB00B7TRT705;YES;24/01/2020;31/01/2020;https://api.fundinfo.com/document/88abd34062770eca3e98bcf14027a4a7_319987/KID_GB_en_GB00B7TRT705_YES_2020-01-24.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;319987;88abd34062770eca3e98bcf14027a4a7;
MR;GB;en;GB00B7TRT705;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/44e316575b3ebe23d31f51ec15b90d2b_610170/MR_GB_en_GB00B7TRT705_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;610170;44e316575b3ebe23d31f51ec15b90d2b;
MR;GB;en;GB00B7TRT705;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/c7b41336d38ce4a7f1a26ab9dedea881_378420/MR_GB_en_GB00B7TRT705_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;378420;c7b41336d38ce4a7f1a26ab9dedea881;
SID;GB;en;GB00B7TRT705;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB00B7TRT705_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB00B7VNK956;YES;16/01/2020;17/01/2020;https://api.fundinfo.com/document/abe13922a533907b1cc3f9b04e645a2f_104560/KID_GB_en_GB00B7VNK956_YES_2020-01-16.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;104560;abe13922a533907b1cc3f9b04e645a2f;
MR;GB;en;GB00B7VNK956;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/ee32666f9d796c4e6a8b44a0bbabb224_392684/MR_GB_en_GB00B7VNK956_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;392684;ee32666f9d796c4e6a8b44a0bbabb224;
MR;GB;en;GB00B7VNK956;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/5b5338dfb323a580aa798bceff351f76_361477/MR_GB_en_GB00B7VNK956_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;361477;5b5338dfb323a580aa798bceff351f76;
KID;GB;en;GB00B7VNMB18;YES;12/05/2020;13/05/2020;https://api.fundinfo.com/document/a38db3917672bac963dac0d1cedc3b4a_104541/KID_GB_en_GB00B7VNMB18_YES_2020-05-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;104541;a38db3917672bac963dac0d1cedc3b4a;
MR;GB;en;GB00B7VNMB18;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/cdf8947abada99b21f1c18d309ced5b3_480438/MR_GB_en_GB00B7VNMB18_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;480438;cdf8947abada99b21f1c18d309ced5b3;
MR;GB;en;GB00B7VNMB18;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/af1de45ba2c679192ad7b6074e90770a_463125/MR_GB_en_GB00B7VNMB18_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;463125;af1de45ba2c679192ad7b6074e90770a;
MR;GB;en;GB00B7W94N47;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/652d1cac1ae19aa437828f2415eace42_361629/MR_GB_en_GB00B7W94N47_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;361629;652d1cac1ae19aa437828f2415eace42;
MR;GB;en;GB00B7W94N47;YES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/5fd302fc6ad827b48120a89dba04c884_344752/MR_GB_en_GB00B7W94N47_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;344752;5fd302fc6ad827b48120a89dba04c884;
KID;GB;en;GB00B7W94N47;YES;16/01/2020;17/01/2020;https://api.fundinfo.com/document/8636cb52cc5711cc7de1eefbfc52df2a_105262/KID_GB_en_GB00B7W94N47_YES_2020-01-16.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;105262;8636cb52cc5711cc7de1eefbfc52df2a;
KID;GB;en;GB00B7WJB118;YES;07/02/2020;14/02/2020;https://api.fundinfo.com/document/3005938b129616adf417e5f12dac0a13_310959/KID_GB_en_GB00B7WJB118_YES_2020-02-07.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310959;3005938b129616adf417e5f12dac0a13;
MR;GB;en;GB00B7WJB118;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/ce7a91fd69b75355ba9fccc2fd5a98e1_418160/MR_GB_en_GB00B7WJB118_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;418160;ce7a91fd69b75355ba9fccc2fd5a98e1;
MR;GB;en;GB00B7WJB118;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/53fe7101bb29ee644a2e86dc1c85b114_269461/MR_GB_en_GB00B7WJB118_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;269461;53fe7101bb29ee644a2e86dc1c85b114;
SID;GB;en;GB00B7WJB118;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB00B7WJB118_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB00B7XJFX07;YES;16/01/2020;17/01/2020;https://api.fundinfo.com/document/686811ab95c4c0e3b712bba8c2251faf_107041/KID_GB_en_GB00B7XJFX07_YES_2020-01-16.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;107041;686811ab95c4c0e3b712bba8c2251faf;
MR;GB;en;GB00B7XJFX07;RES;31/05/2020;18/06/2020;https://api.fundinfo.com/document/ea47e4a59107ec1e3c3a73be6b155e27_320156/MR_GB_en_GB00B7XJFX07_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;320156;ea47e4a59107ec1e3c3a73be6b155e27;
MR;GB;en;GB00B7XJFX07;YES;31/05/2020;18/06/2020;https://api.fundinfo.com/document/6679aad184606d95fe1a25a9a61c225f_329124/MR_GB_en_GB00B7XJFX07_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;329124;6679aad184606d95fe1a25a9a61c225f;
